transition_label,transition_name,start_city,end_city,days,season,mtu,pref_label,nature,culture,food,sport,base_score,final_score,gain,interest_matching_base,interest_matching_final,interest_matching_gain,tu_utilization_base,tu_utilization_final,tu_utilization_gain,city_visit_efficiency_base,city_visit_efficiency_final,city_visit_efficiency_gain,geographic_coverage_base,geographic_coverage_final,geographic_coverage_gain,long_travel_penalty_base,long_travel_penalty_final,long_travel_penalty_gain,travel_streak_smoothness_base,travel_streak_smoothness_final,travel_streak_smoothness_gain,stay_streak_smoothness_base,stay_streak_smoothness_final,stay_streak_smoothness_gain,runtime_seconds,violations
1,substitute_pois,"Zurich, Switzerland","Zurich, Switzerland",21,winter,10,nature_food,0.4,0.2,0.3,0.3,81.0445848,81.0445848,0.0,0.7156593,0.7156593,0.0,0.9666667,0.9666667,0.0,0.6923077,0.6923077,0.0,0.7454957,0.7454957,0.0,0.9988981,0.9988981,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.207176,-
1,substitute_pois,"Zurich, Switzerland","Zurich, Switzerland",21,winter,10,culture_food,0.1,0.4,0.3,0.2,68.330315,68.330315,0.0,0.4491525,0.4491525,0.0,0.9380952,0.9380952,0.0,0.6923077,0.6923077,0.0,0.7848749,0.7848749,0.0,0.6440332,0.6440332,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.198332,-
1,substitute_pois,"Geneva, Switzerland","Lucerne, Switzerland",21,winter,6,balanced,0.25,0.25,0.25,0.25,73.7189897,78.8122559,5.0932662,0.4951456,0.6764706,0.181325,0.9603175,0.9444444,-0.015873,0.7692308,0.6923077,-0.0769231,0.7114762,0.7135701,0.0020939,1.0,1.0,0.0,0.9785148,1.0,0.0214852,0.9761905,0.9761905,0.0,0.374255,-
1,substitute_pois,"Geneva, Switzerland","Lucerne, Switzerland",21,winter,6,nature_food,0.4,0.2,0.3,0.3,68.8399083,69.914973,1.0750646,0.5384615,0.5759804,0.0375189,0.9920635,0.9761905,-0.015873,0.7692308,0.7692308,0.0,0.7005199,0.7005199,0.0,0.3126065,0.3126065,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.311318,-
1,substitute_pois,"Geneva, Switzerland","Lucerne, Switzerland",21,winter,6,culture_food,0.1,0.4,0.3,0.2,72.7782237,73.3945055,0.6162819,0.7083333,0.7327441,0.0244108,0.9444444,0.9285714,-0.015873,0.6153846,0.6153846,0.0,0.7647311,0.7647311,0.0,0.3415773,0.3415773,0.0,1.0,1.0,0.0,0.9404762,0.9404762,0.0,0.099398,-
1,substitute_pois,"Geneva, Switzerland","Lucerne, Switzerland",21,winter,10,balanced,0.25,0.25,0.25,0.25,69.2168042,79.4563792,10.2395749,0.4555556,0.7542373,0.2986817,0.9428571,0.9285714,-0.0142857,0.7692308,0.7692308,0.0,0.6794159,0.6794159,0.0,0.7459326,0.7459326,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.703614,-
1,substitute_pois,"Geneva, Switzerland","Lucerne, Switzerland",21,winter,10,nature_food,0.4,0.2,0.3,0.3,75.3838318,83.4156527,8.0318209,0.5095628,0.7472067,0.2376439,0.9714286,0.952381,-0.0190476,0.8461538,0.8461538,0.0,0.6928548,0.6928548,0.0,1.0,1.0,0.0,0.9785148,0.9785148,0.0,1.0,1.0,0.0,0.521973,-
1,substitute_pois,"Geneva, Switzerland","Lucerne, Switzerland",21,winter,10,culture_food,0.1,0.4,0.3,0.2,69.403406,81.2382146,11.8348085,0.4842896,0.8326311,0.3483415,0.9666667,0.9428571,-0.0238095,0.7692308,0.7692308,0.0,0.6684597,0.6684597,0.0,0.6447436,0.6447436,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.391914,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,summer,6,balanced,0.25,0.25,0.25,0.25,59.8558425,65.3328518,5.4770093,0.3571429,0.4705882,0.1134454,0.9583333,0.9583333,0.0,0.6666667,0.6666667,0.0,0.8653888,0.9095908,0.0442019,1e-06,0.1407387,0.1407377,1.0,0.8872029,-0.1127971,1.0,1.0,0.0,0.027775,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,summer,6,nature_food,0.4,0.2,0.3,0.3,66.3622636,67.2283964,0.8661328,0.5,0.4807692,-0.0192308,0.9583333,0.9583333,0.0,0.6666667,1.0,0.3333333,0.9095908,0.8308994,-0.0786914,0.1407387,4.75e-05,-0.1406913,0.8872029,0.7125015,-0.1747014,1.0,1.0,0.0,0.028991,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,summer,6,culture_food,0.1,0.4,0.3,0.2,69.0131435,69.9410775,0.927934,0.6157407,0.6157407,0.0,0.9583333,0.9583333,0.0,0.6666667,0.6666667,0.0,0.8124204,0.8290235,0.0166031,0.1464897,0.2143784,0.0678887,0.8872029,0.8872029,0.0,1.0,1.0,0.0,0.028432,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,summer,10,balanced,0.25,0.25,0.25,0.25,74.4493707,76.1577181,1.7083475,0.75,0.7727273,0.0227273,0.95,0.975,0.025,0.6666667,0.6666667,0.0,0.9226514,0.9095908,-0.0130606,0.0673586,0.1407387,0.0733802,0.8872029,0.8872029,0.0,1.0,1.0,0.0,0.1164,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,summer,10,nature_food,0.4,0.2,0.3,0.3,73.3183003,76.2980251,2.9797248,0.7666667,0.7327586,-0.033908,0.925,0.975,0.05,0.6666667,1.0,0.3333333,0.8406638,0.8308994,-0.0097644,1e-06,4.75e-05,4.65e-05,1.0,0.7125015,-0.2874985,1.0,1.0,0.0,0.110791,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,summer,10,culture_food,0.1,0.4,0.3,0.2,66.8112745,78.3462333,11.5349588,0.6446078,0.8,0.1553922,0.95,0.9,-0.05,0.3333333,1.0,0.6666667,1.0,0.8855578,-0.1144422,0.0,3.59e-05,3.59e-05,1.0,0.7125015,-0.2874985,1.0,1.0,0.0,0.10516,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,summer,6,balanced,0.25,0.25,0.25,0.25,58.0389605,58.0389605,0.0,0.3181818,0.3181818,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,0.4601731,0.4601731,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.028732,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,summer,6,nature_food,0.4,0.2,0.3,0.3,62.4813828,62.4813828,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,0.5654255,0.5654255,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024513,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,summer,6,culture_food,0.1,0.4,0.3,0.2,52.0217213,52.0217213,0.0,0.1190476,0.1190476,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,0.5236703,0.5236703,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.025087,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,summer,10,balanced,0.25,0.25,0.25,0.25,61.548244,61.548244,0.0,0.3529412,0.3529412,0.0,0.95,0.95,0.0,0.3333333,0.3333333,0.0,0.6630202,0.6630202,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10553,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,summer,10,nature_food,0.4,0.2,0.3,0.3,62.0924939,62.0924939,0.0,0.3888889,0.3888889,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,0.5654255,0.5654255,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.117934,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,summer,10,culture_food,0.1,0.4,0.3,0.2,64.6906732,64.6906732,0.0,0.4212963,0.4212963,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,0.6630202,0.6630202,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.108071,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,summer,6,balanced,0.25,0.25,0.25,0.25,60.8887584,71.7148006,10.8260421,0.2941176,0.4117647,0.1176471,0.9166667,0.9583333,0.0416667,0.6666667,1.0,0.3333333,0.6030026,0.6243686,0.0213659,0.7799601,1.0,0.2200399,1.0,0.7125015,-0.2874985,1.0,1.0,0.0,0.070754,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,summer,6,nature_food,0.4,0.2,0.3,0.3,68.6093467,75.3992614,6.7899147,0.5147059,0.5735294,0.0588235,0.9166667,0.9583333,0.0416667,0.6666667,1.0,0.3333333,0.6030026,0.5943339,-0.0086687,0.7799601,0.8473216,0.0673615,1.0,0.7125015,-0.2874985,1.0,1.0,0.0,0.044159,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,summer,6,culture_food,0.1,0.4,0.3,0.2,69.3086832,69.3086832,0.0,0.5963542,0.5963542,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6444301,0.6444301,0.0,0.0207329,0.0207329,0.0,0.7125015,0.7125015,0.0,1.0,1.0,0.0,0.035706,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,summer,10,balanced,0.25,0.25,0.25,0.25,64.8825196,72.8086582,7.9261386,0.3939394,0.6724138,0.2784744,0.95,0.95,0.0,0.6666667,1.0,0.3333333,0.6030026,0.7596465,0.1566438,0.7799601,0.0066971,-0.773263,1.0,0.7125015,-0.2874985,1.0,1.0,0.0,0.168968,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,summer,10,nature_food,0.4,0.2,0.3,0.3,79.9961559,79.9961559,0.0,0.8257576,0.8257576,0.0,0.95,0.95,0.0,0.6666667,0.6666667,0.0,0.6030026,0.6030026,0.0,0.7799601,0.7799601,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.100652,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,summer,10,culture_food,0.1,0.4,0.3,0.2,70.4954378,75.9095917,5.4141538,0.3590686,0.5238095,0.1647409,1.0,1.0,0.0,1.0,1.0,0.0,0.6243686,0.6009167,-0.0234518,1.0,1.0,0.0,0.7125015,0.7125015,0.0,1.0,1.0,0.0,0.154982,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,winter,6,balanced,0.25,0.25,0.25,0.25,73.5681459,73.5681459,0.0,0.7058824,0.7058824,0.0,0.9583333,0.9583333,0.0,0.6666667,0.6666667,0.0,0.9095908,0.9095908,0.0,0.1407387,0.1407387,0.0,0.8872029,0.8872029,0.0,1.0,1.0,0.0,0.027867,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,winter,6,nature_food,0.4,0.2,0.3,0.3,78.3062231,78.3062231,0.0,0.90625,0.90625,0.0,0.9583333,0.9583333,0.0,0.6666667,0.6666667,0.0,0.8517632,0.8517632,0.0,1e-06,1e-06,0.0,0.8872029,0.8872029,0.0,1.0,1.0,0.0,0.020267,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,80.0,80.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.019752,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,74.4493707,74.4493707,0.0,0.75,0.75,0.0,0.95,0.95,0.0,0.6666667,0.6666667,0.0,0.9226514,0.9226514,0.0,0.0673586,0.0673586,0.0,0.8872029,0.8872029,0.0,1.0,1.0,0.0,0.047822,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,winter,10,nature_food,0.4,0.2,0.3,0.3,68.8194444,68.8194444,0.0,0.6805556,0.6805556,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.03398,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,67.9250711,67.9250711,0.0,0.5911458,0.5911458,0.0,0.975,0.975,0.0,0.6666667,0.6666667,0.0,0.8406638,0.8406638,0.0,1e-06,1e-06,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.080688,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,winter,6,balanced,0.25,0.25,0.25,0.25,57.9442635,57.9442635,0.0,0.3333333,0.3333333,0.0,0.9583333,0.9583333,0.0,0.3333333,0.3333333,0.0,0.4601731,0.4601731,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.032551,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,winter,6,nature_food,0.4,0.2,0.3,0.3,64.8203029,64.8203029,0.0,0.425,0.425,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,0.6630202,0.6630202,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.022622,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,68.9036362,68.9036362,0.0,0.5416667,0.5416667,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,0.6630202,0.6630202,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.021628,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,77.3310389,77.3310389,0.0,0.7647059,0.7647059,0.0,0.975,0.975,0.0,0.6666667,0.6666667,0.0,0.4919217,0.4919217,0.0,1.0,1.0,0.0,0.7125015,0.7125015,0.0,1.0,1.0,0.0,0.052608,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,winter,10,nature_food,0.4,0.2,0.3,0.3,68.8980495,68.8980495,0.0,0.5833333,0.5833333,0.0,1.0,1.0,0.0,0.3333333,0.3333333,0.0,0.5654255,0.5654255,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.064934,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,57.2590284,57.2590284,0.0,0.2303922,0.2303922,0.0,0.95,0.95,0.0,0.3333333,0.3333333,0.0,0.6630202,0.6630202,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.051916,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,6,balanced,0.25,0.25,0.25,0.25,61.0551671,61.0551671,0.0,0.2631579,0.2631579,0.0,1.0,1.0,0.0,0.6666667,0.6666667,0.0,0.6030026,0.6030026,0.0,0.7799601,0.7799601,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.034005,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,6,nature_food,0.4,0.2,0.3,0.3,60.5946408,60.5946408,0.0,0.25,0.25,0.0,1.0,1.0,0.0,0.6666667,0.6666667,0.0,0.6030026,0.6030026,0.0,0.7799601,0.7799601,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.029763,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,65.5069215,65.5069215,0.0,0.3903509,0.3903509,0.0,1.0,1.0,0.0,0.6666667,0.6666667,0.0,0.6030026,0.6030026,0.0,0.7799601,0.7799601,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.031584,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,63.4652729,63.4652729,0.0,0.2571429,0.2571429,0.0,0.975,0.975,0.0,0.6666667,0.6666667,0.0,0.6560182,0.6560182,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.069439,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,nature_food,0.4,0.2,0.3,0.3,66.2152729,66.2152729,0.0,0.3357143,0.3357143,0.0,0.975,0.975,0.0,0.6666667,0.6666667,0.0,0.6560182,0.6560182,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.063785,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,58.3323859,58.3323859,0.0,0.1960784,0.1960784,0.0,0.975,0.975,0.0,0.6666667,0.6666667,0.0,0.6030026,0.6030026,0.0,0.7799601,0.7799601,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.063698,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,72.4641301,82.6565744,10.1924443,0.6666667,0.8,0.1333333,0.962963,0.9444444,-0.0185185,0.6666667,0.8333333,0.1666667,0.8223313,0.720857,-0.1014743,0.2351383,0.7815939,0.5464555,1.0,0.8722229,-0.1277771,1.0,1.0,0.0,0.101146,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,nature_food,0.4,0.2,0.3,0.3,67.5458522,70.4145083,2.8686561,0.54375,0.5375,-0.00625,0.962963,0.8888889,-0.0740741,0.8333333,0.6666667,-0.1666667,0.7854005,0.7983505,0.01295,0.0039811,0.7348969,0.7309159,0.949868,0.8722229,-0.0776451,1.0,0.9166667,-0.0833333,0.106787,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,74.3727656,74.3727656,0.0,0.7325581,0.7325581,0.0,0.962963,0.962963,0.0,0.6666667,0.6666667,0.0,0.8223313,0.8223313,0.0,0.1953817,0.1953817,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.04942,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,76.314858,84.4074803,8.0926223,0.6666667,0.8205128,0.1538462,0.9555556,0.9888889,0.0333333,0.6666667,0.8333333,0.1666667,0.7024482,0.7024568,8.6e-06,0.8111468,0.8458231,0.0346764,1.0,0.8722229,-0.1277771,1.0,1.0,0.0,0.379776,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,nature_food,0.4,0.2,0.3,0.3,76.5310676,76.5310676,0.0,0.6688312,0.6688312,0.0,0.9666667,0.9666667,0.0,0.6666667,0.6666667,0.0,0.763887,0.763887,0.0,0.7163671,0.7163671,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.253151,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,70.4625366,78.8757291,8.4131925,0.7112269,0.8314951,0.1202682,0.9333333,0.9555556,0.0222222,0.6666667,1.0,0.3333333,0.805869,0.7953842,-0.0104848,0.001,0.0001462,-0.0008538,0.949868,0.7293463,-0.2205217,0.9444444,0.9722222,0.0277778,0.639113,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,67.1115644,67.1115644,0.0,0.4255319,0.4255319,0.0,1.0,1.0,0.0,0.6666667,0.6666667,0.0,0.4979072,0.4979072,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.111906,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,nature_food,0.4,0.2,0.3,0.3,66.9253942,66.9253942,0.0,0.4202128,0.4202128,0.0,1.0,1.0,0.0,0.6666667,0.6666667,0.0,0.4979072,0.4979072,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.127041,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,61.5176463,61.5176463,0.0,0.25,0.25,0.0,0.9814815,0.9814815,0.0,0.6666667,0.6666667,0.0,0.5530723,0.5530723,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.100815,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,70.5815673,70.5815673,0.0,0.6756757,0.6756757,0.0,0.9555556,0.9555556,0.0,0.6666667,0.6666667,0.0,0.8522857,0.8522857,0.0,0.0065959,0.0065959,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.422109,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,nature_food,0.4,0.2,0.3,0.3,71.9909695,71.9909695,0.0,0.5432099,0.5432099,0.0,1.0,1.0,0.0,0.6666667,0.6666667,0.0,0.5486189,0.5486189,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.323311,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,71.6419856,71.6419856,0.0,0.6070602,0.6070602,0.0,0.9333333,0.9333333,0.0,0.6666667,0.6666667,0.0,0.7766951,0.7766951,0.0,0.4995113,0.4995113,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.359366,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,78.0551203,84.9470072,6.8918869,0.5952381,0.744186,0.148948,0.962963,1.0,0.037037,0.8333333,1.0,0.1666667,0.7018668,0.6526694,-0.0491974,1.0,1.0,0.0,0.949868,0.8220908,-0.1277771,1.0,1.0,0.0,0.097784,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,nature_food,0.4,0.2,0.3,0.3,69.0725151,69.0725151,0.0,0.38125,0.38125,0.0,0.9259259,0.9259259,0.0,0.8333333,0.8333333,0.0,0.6393691,0.6393691,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.068907,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,74.3419067,74.3419067,0.0,0.5248016,0.5248016,0.0,0.962963,0.962963,0.0,0.8333333,0.8333333,0.0,0.6186711,0.6186711,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.046657,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,81.0580443,82.0368592,0.9788149,0.6842105,0.6753247,-0.0088859,0.9555556,0.9666667,0.0111111,0.8333333,1.0,0.1666667,0.7018668,0.6526694,-0.0491974,1.0,1.0,0.0,0.949868,0.8220908,-0.1277771,1.0,1.0,0.0,0.284988,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,nature_food,0.4,0.2,0.3,0.3,78.8284435,78.8284435,0.0,0.75,0.75,0.0,0.9555556,0.9555556,0.0,0.6666667,0.6666667,0.0,0.6275717,0.6275717,0.0,0.8831535,0.8831535,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.192082,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,76.4622781,76.4622781,0.0,0.6507675,0.6507675,0.0,0.9666667,0.9666667,0.0,0.8333333,0.8333333,0.0,0.5932694,0.5932694,0.0,0.8037034,0.8037034,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.202469,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,80.9072514,90.3772304,9.4699791,0.8488372,1.0,0.1511628,0.9814815,0.9444444,-0.037037,0.6666667,0.8333333,0.1666667,0.8223313,0.7260812,-0.0962501,0.4140758,0.8458231,0.4317473,1.0,0.8722229,-0.1277771,1.0,1.0,0.0,0.08004,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,nature_food,0.4,0.2,0.3,0.3,86.709063,86.709063,0.0,0.9090909,0.9090909,0.0,0.962963,0.962963,0.0,0.6666667,0.6666667,0.0,0.8223313,0.8223313,0.0,0.8111468,0.8111468,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.053574,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,71.0561532,73.5688615,2.5127083,0.6546053,0.6621622,0.0075569,0.9444444,0.962963,0.0185185,0.8333333,1.0,0.1666667,0.7792768,0.7846258,0.005349,0.0039811,0.0068901,0.002909,0.949868,0.8220908,-0.1277771,1.0,1.0,0.0,0.080567,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,69.3660139,69.3660139,0.0,0.6575342,0.6575342,0.0,0.9333333,0.9333333,0.0,0.8333333,0.8333333,0.0,0.6708776,0.6708776,0.0,0.0039811,0.0039811,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.086811,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,nature_food,0.4,0.2,0.3,0.3,73.6641132,77.4647231,3.8006099,0.7195946,0.7671233,0.0475287,0.9666667,0.9777778,0.0111111,0.8333333,1.0,0.1666667,0.7792768,0.7846258,0.005349,0.0039811,0.0068901,0.002909,0.949868,0.8220908,-0.1277771,1.0,1.0,0.0,0.117744,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,69.5556901,69.6906336,0.1349435,0.6186343,0.5863095,-0.0323247,0.9222222,0.9333333,0.0111111,0.8333333,1.0,0.1666667,0.7854005,0.7306231,-0.0547774,0.0039811,0.01,0.0060189,0.949868,0.8220908,-0.1277771,1.0,1.0,0.0,0.093576,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,67.419786,67.419786,0.0,0.4318182,0.4318182,0.0,0.9814815,0.9814815,0.0,0.6666667,0.6666667,0.0,0.5223058,0.5223058,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.119972,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,nature_food,0.4,0.2,0.3,0.3,70.4656935,70.4656935,0.0,0.4940476,0.4940476,0.0,0.962963,0.962963,0.0,0.6666667,0.6666667,0.0,0.6011084,0.6011084,0.0,0.9963616,0.9963616,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.129648,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,66.1083154,66.1083154,0.0,0.4854651,0.4854651,0.0,1.0,1.0,0.0,0.6666667,0.6666667,0.0,0.8366988,0.8366988,0.0,0.1817215,0.1817215,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.117541,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,64.847577,64.847577,0.0,0.3703704,0.3703704,0.0,0.9777778,0.9777778,0.0,0.6666667,0.6666667,0.0,0.4979072,0.4979072,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.207453,-
