algorithm_id,algorithm,start_city,end_city,days,season,mtu,pref_label,nature,culture,food,sport,total_score,interest_matching,tu_utilization,city_visit_efficiency,geographic_coverage,long_travel_penalty,travel_streak_smoothness,stay_streak_smoothness,runtime_seconds,violations
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,8,sport_culture,0.2,0.3,0.1,0.4,85.8409953,0.939693,0.9270833,0.75,0.6226235,0.8644134,0.962401,1.0,0.443081,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,balanced,0.25,0.25,0.25,0.25,72.9244511,0.7105263,0.925,0.75,0.7803845,0.1517424,0.962401,0.9791667,0.004618,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,balanced,0.25,0.25,0.25,0.25,75.1910998,0.826087,0.8833333,0.75,0.7108523,0.1407434,0.962401,0.9791667,1.196974,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,balanced,0.25,0.25,0.25,0.25,82.9564126,0.8,0.9,0.875,0.6349704,0.9474017,0.8665681,1.0,1.156604,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,nature_sport,0.4,0.1,0.2,0.3,65.3302711,0.5745614,0.9,0.75,0.7108523,0.01,0.962401,0.9791667,0.005021,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,nature_sport,0.4,0.1,0.2,0.3,73.2531891,0.8295019,0.8333333,0.75,0.7108523,0.01,0.962401,0.9791667,1.03795,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,nature_sport,0.4,0.1,0.2,0.3,73.3195727,0.5744048,0.9083333,0.75,0.5880375,1.0,0.9248019,0.9791667,0.561208,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,culture_food,0.1,0.4,0.3,0.2,79.1554579,0.70625,0.9416667,0.75,0.6459908,0.9371846,1.0,1.0,0.005141,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,culture_food,0.1,0.4,0.3,0.2,79.1554579,0.70625,0.9416667,0.75,0.6459908,0.9371846,1.0,1.0,0.194013,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,culture_food,0.1,0.4,0.3,0.2,86.9710011,0.8983844,0.9333333,0.875,0.6476512,0.9459107,0.8665681,0.9791667,0.746525,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,sport_culture,0.2,0.3,0.1,0.4,71.2348053,0.725,0.9583333,0.75,0.6698635,0.0186853,1.0,1.0,0.005419,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,sport_culture,0.2,0.3,0.1,0.4,76.8551756,0.9212963,0.875,0.75,0.6698635,0.0186853,1.0,1.0,0.55151,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",12,winter,10,sport_culture,0.2,0.3,0.1,0.4,82.0168003,0.7734628,0.95,0.75,0.6422399,1.0,0.962401,1.0,0.516421,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,balanced,0.25,0.25,0.25,0.25,75.3959354,0.7692308,0.9861111,0.75,0.8423769,0.0171529,0.9248019,1.0,0.003342,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,balanced,0.25,0.25,0.25,0.25,75.3959354,0.7692308,0.9861111,0.75,0.8423769,0.0171529,0.9248019,1.0,0.19406,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,balanced,0.25,0.25,0.25,0.25,75.3959354,0.7692308,0.9861111,0.75,0.8423769,0.0171529,0.9248019,1.0,0.17592,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,nature_sport,0.4,0.1,0.2,0.3,74.3300538,0.7753268,0.9444444,0.625,0.9225963,0.0001,0.962401,1.0,0.003517,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,nature_sport,0.4,0.1,0.2,0.3,68.8489137,0.6404321,0.9861111,0.625,0.824534,0.0087108,0.962401,1.0,0.189051,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,nature_sport,0.4,0.1,0.2,0.3,68.8489137,0.6404321,0.9861111,0.625,0.824534,0.0087108,0.962401,1.0,0.184761,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,culture_food,0.1,0.4,0.3,0.2,73.4485681,0.8497024,0.9722222,0.5,0.7797389,0.0033734,1.0,0.9791667,0.003467,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,culture_food,0.1,0.4,0.3,0.2,73.4485681,0.8497024,0.9722222,0.5,0.7797389,0.0033734,1.0,0.9791667,0.149408,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,culture_food,0.1,0.4,0.3,0.2,73.4485681,0.8497024,0.9722222,0.5,0.7797389,0.0033734,1.0,0.9791667,0.154447,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,sport_culture,0.2,0.3,0.1,0.4,74.6822471,0.8070988,0.9861111,0.625,0.824534,0.0087108,0.962401,1.0,0.004387,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,sport_culture,0.2,0.3,0.1,0.4,74.6822471,0.8070988,0.9861111,0.625,0.824534,0.0087108,0.962401,1.0,0.31847,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,6,sport_culture,0.2,0.3,0.1,0.4,74.6822471,0.8070988,0.9861111,0.625,0.824534,0.0087108,0.962401,1.0,0.26843,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,balanced,0.25,0.25,0.25,0.25,75.4500711,0.8292683,0.9895833,0.625,0.6819267,0.2270192,0.962401,0.9791667,0.006243,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,balanced,0.25,0.25,0.25,0.25,75.4500711,0.8292683,0.9895833,0.625,0.6819267,0.2270192,0.962401,0.9791667,0.332257,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,balanced,0.25,0.25,0.25,0.25,75.4500711,0.8292683,0.9895833,0.625,0.6819267,0.2270192,0.962401,0.9791667,0.312961,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,nature_sport,0.4,0.1,0.2,0.3,66.9151916,0.6347737,1.0,0.625,0.7024199,0.0078977,0.962401,0.9791667,0.004955,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,nature_sport,0.4,0.1,0.2,0.3,64.2684814,0.5648734,0.9791667,0.625,0.7024199,0.0087108,0.962401,1.0,0.200886,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,nature_sport,0.4,0.1,0.2,0.3,64.2684814,0.5648734,0.9791667,0.625,0.7024199,0.0087108,0.962401,1.0,0.261548,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,culture_food,0.1,0.4,0.3,0.2,62.5907164,0.457265,0.9895833,0.625,0.8187056,0.0087108,1.0,1.0,0.009131,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,culture_food,0.1,0.4,0.3,0.2,64.5673839,0.5160256,0.9895833,0.625,0.8259082,0.0087108,0.962401,1.0,0.4118,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,culture_food,0.1,0.4,0.3,0.2,64.5673839,0.5160256,0.9895833,0.625,0.8259082,0.0087108,0.962401,1.0,0.184104,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,sport_culture,0.2,0.3,0.1,0.4,73.5556422,0.775641,0.9895833,0.625,0.8193562,0.0087108,0.962401,1.0,0.004924,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,sport_culture,0.2,0.3,0.1,0.4,73.5556422,0.775641,0.9895833,0.625,0.8193562,0.0087108,0.962401,1.0,0.140826,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,8,sport_culture,0.2,0.3,0.1,0.4,73.5556422,0.775641,0.9895833,0.625,0.8193562,0.0087108,0.962401,1.0,0.141287,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,balanced,0.25,0.25,0.25,0.25,77.4371716,0.8837209,0.8666667,0.75,0.83076,0.0171529,0.9248019,1.0,0.005217,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,balanced,0.25,0.25,0.25,0.25,77.4371716,0.8837209,0.8666667,0.75,0.83076,0.0171529,0.9248019,1.0,0.177212,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,balanced,0.25,0.25,0.25,0.25,77.4371716,0.8837209,0.8666667,0.75,0.83076,0.0171529,0.9248019,1.0,0.18529,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,nature_sport,0.4,0.1,0.2,0.3,66.3663661,0.5708333,0.975,0.625,0.8200061,0.0087108,1.0,1.0,0.005526,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,nature_sport,0.4,0.1,0.2,0.3,66.3663661,0.5708333,0.975,0.625,0.8200061,0.0087108,1.0,1.0,0.270544,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,nature_sport,0.4,0.1,0.2,0.3,66.3663661,0.5708333,0.975,0.625,0.8200061,0.0087108,1.0,1.0,0.273183,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,culture_food,0.1,0.4,0.3,0.2,71.448888,0.7228964,0.9916667,0.625,0.8004354,0.0078977,0.962401,1.0,0.00531,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,culture_food,0.1,0.4,0.3,0.2,69.3266842,0.6990291,0.9833333,0.625,0.7224368,0.0087108,0.962401,1.0,0.205134,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,culture_food,0.1,0.4,0.3,0.2,69.3266842,0.6990291,0.9833333,0.625,0.7224368,0.0087108,0.962401,1.0,0.216785,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,sport_culture,0.2,0.3,0.1,0.4,75.170854,0.7386731,0.9666667,0.625,0.6819267,0.5213393,1.0,1.0,0.005295,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,sport_culture,0.2,0.3,0.1,0.4,75.170854,0.7386731,0.9666667,0.625,0.6819267,0.5213393,1.0,1.0,0.274312,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",12,winter,10,sport_culture,0.2,0.3,0.1,0.4,75.170854,0.7386731,0.9666667,0.625,0.6819267,0.5213393,1.0,1.0,0.224363,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,70.759659,0.6666667,0.9666667,0.7777778,0.7377844,0.0192893,1.0,1.0,0.005689,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,78.1147315,0.8768116,0.9666667,0.7777778,0.7377844,0.0192893,1.0,1.0,0.683048,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,88.6459128,0.9275362,0.9666667,0.8888889,0.7267526,0.8064583,0.8932545,0.9833333,1.361433,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,87.5905955,0.8571429,0.9666667,0.8888889,0.7267526,0.9006369,0.9699208,1.0,0.007505,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,91.002287,0.9689055,0.9333333,0.8888889,0.7267526,0.9006369,0.9699208,1.0,0.489451,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,91.1905589,0.9166667,0.9777778,1.0,0.7241719,0.9111707,0.8932545,1.0,1.2362,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,78.8570577,0.8861111,1.0,0.7777778,0.7377844,0.019307,1.0,0.9833333,0.005318,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,78.8570577,0.8861111,1.0,0.7777778,0.7377844,0.019307,1.0,0.9833333,0.202249,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,84.9249797,0.8878205,0.9,0.7777778,0.7184781,0.8374088,0.9233337,0.9833333,1.044009,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,sport_culture,0.2,0.3,0.1,0.4,83.9316445,0.8958333,0.9888889,0.8888889,0.7090306,0.3925748,0.9699208,1.0,0.005259,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,sport_culture,0.2,0.3,0.1,0.4,83.9316445,0.8958333,0.9888889,0.8888889,0.7090306,0.3925748,0.9699208,1.0,0.143714,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,sport_culture,0.2,0.3,0.1,0.4,89.8755399,0.9305556,0.9777778,0.8888889,0.712684,0.8999167,0.9233337,1.0,0.821243,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,balanced,0.25,0.25,0.25,0.25,85.6820544,0.8737864,0.9916667,0.8888889,0.7236664,0.6186596,0.9699208,1.0,0.007628,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,balanced,0.25,0.25,0.25,0.25,86.8713748,0.907767,0.9916667,0.8888889,0.7236664,0.6186596,0.9699208,1.0,0.345755,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,balanced,0.25,0.25,0.25,0.25,88.2192276,0.9038462,0.9916667,0.8888889,0.7032376,0.8572613,0.867687,0.9833333,2.587734,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,nature_sport,0.4,0.1,0.2,0.3,83.8287811,0.8308824,0.9916667,0.8888889,0.7194273,0.5898552,0.9699208,1.0,0.011911,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,nature_sport,0.4,0.1,0.2,0.3,83.8287811,0.8308824,0.9916667,0.8888889,0.7194273,0.5898552,0.9699208,1.0,0.337829,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,nature_sport,0.4,0.1,0.2,0.3,88.7495862,0.9306891,0.9833333,0.7777778,0.7357651,0.8872721,0.9699208,1.0,1.766672,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,culture_food,0.1,0.4,0.3,0.2,79.7031968,0.6309524,0.9916667,0.8888889,0.7326209,0.8572613,0.9699208,1.0,0.007668,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,culture_food,0.1,0.4,0.3,0.2,83.8698635,0.75,0.9916667,0.8888889,0.7326209,0.8572613,0.9699208,1.0,0.365429,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,culture_food,0.1,0.4,0.3,0.2,86.1069166,0.8526936,0.975,0.8888889,0.7267526,0.8064583,0.867687,1.0,1.377379,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,sport_culture,0.2,0.3,0.1,0.4,82.3467465,0.8373016,0.9916667,0.7777778,0.7408509,0.5470094,1.0,0.9833333,0.008446,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,sport_culture,0.2,0.3,0.1,0.4,82.3467465,0.8373016,0.9916667,0.7777778,0.7408509,0.5470094,1.0,0.9833333,0.238836,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,8,sport_culture,0.2,0.3,0.1,0.4,83.9234663,0.8015873,0.9916667,0.7777778,0.7069279,0.8872721,0.9699208,1.0,0.937163,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,83.4797193,0.8,0.94,0.7777778,0.7621421,0.8364255,1.0,0.9833333,0.010148,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,86.6165614,0.9210526,0.8666667,0.7777778,0.7621421,0.8364255,1.0,0.9833333,1.351133,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,87.2021504,0.8527132,0.96,0.8888889,0.7278853,0.9006369,0.9398416,1.0,1.835463,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,76.3185366,0.7820513,0.9933333,0.8888889,0.7031718,0.0316228,0.9699208,1.0,0.008751,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,78.3377674,0.8397436,0.9933333,0.8888889,0.7031718,0.0316228,0.9699208,1.0,0.599775,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,88.7983507,0.8886768,0.98,0.8888889,0.735886,0.9006369,0.9233337,1.0,1.583352,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,73.8702736,0.7534987,0.98,0.7777778,0.734761,0.019307,1.0,0.9833333,0.00996,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,79.7261239,0.9493802,0.9133333,0.7777778,0.734761,0.019307,1.0,0.9833333,0.837501,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,89.784237,0.9599359,0.9666667,0.7777778,0.7436801,0.8864613,1.0,1.0,2.072184,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,sport_culture,0.2,0.3,0.1,0.4,77.148964,0.673028,0.9733333,0.7777778,0.7312873,0.6440341,1.0,0.9833333,0.009629,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,sport_culture,0.2,0.3,0.1,0.4,80.6601759,0.7847769,0.9466667,0.7777778,0.7312873,0.6440341,1.0,0.9833333,0.627759,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,sport_culture,0.2,0.3,0.1,0.4,88.6853329,0.974359,0.98,0.8888889,0.6752717,0.6804485,0.9398416,0.9833333,1.39901,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,71.8634328,0.7826087,0.9444444,0.6666667,0.6741567,0.0276444,1.0,0.9833333,0.005053,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,81.4622807,0.9411765,0.9555556,0.7777778,0.700918,0.215773,0.9699208,1.0,0.322876,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,81.4622807,0.9411765,0.9555556,0.7777778,0.700918,0.215773,0.9699208,1.0,0.315149,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,89.5388493,0.8958333,0.9777778,0.7777778,0.8526094,0.9212604,0.9699208,1.0,0.005342,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,89.5388493,0.8958333,0.9777778,0.7777778,0.8526094,0.9212604,0.9699208,1.0,0.277312,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,89.5388493,0.8958333,0.9777778,0.7777778,0.8526094,0.9212604,0.9699208,1.0,0.286606,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,86.41426,0.8665541,0.9777778,0.6666667,0.8264157,0.9105299,1.0,0.9833333,0.005865,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,86.41426,0.8665541,0.9777778,0.6666667,0.8264157,0.9105299,1.0,0.9833333,0.26256,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,86.41426,0.8665541,0.9777778,0.6666667,0.8264157,0.9105299,1.0,0.9833333,0.254671,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,sport_culture,0.2,0.3,0.1,0.4,88.1219469,0.8310811,1.0,0.7777778,0.8345226,1.0,0.9699208,1.0,0.005503,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,sport_culture,0.2,0.3,0.1,0.4,88.1219469,0.8310811,1.0,0.7777778,0.8345226,1.0,0.9699208,1.0,0.212967,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,sport_culture,0.2,0.3,0.1,0.4,88.1219469,0.8310811,1.0,0.7777778,0.8345226,1.0,0.9699208,1.0,0.223486,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,balanced,0.25,0.25,0.25,0.25,89.4795544,0.8846154,1.0,0.7777778,0.8526094,0.9212604,0.9699208,1.0,0.007991,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,balanced,0.25,0.25,0.25,0.25,89.4795544,0.8846154,1.0,0.7777778,0.8526094,0.9212604,0.9699208,1.0,0.483282,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,balanced,0.25,0.25,0.25,0.25,89.4795544,0.8846154,1.0,0.7777778,0.8526094,0.9212604,0.9699208,1.0,0.963826,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,nature_sport,0.4,0.1,0.2,0.3,85.788111,0.795712,1.0,0.7777778,0.8139545,0.9212604,0.9699208,1.0,0.00892,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,nature_sport,0.4,0.1,0.2,0.3,85.788111,0.795712,1.0,0.7777778,0.8139545,0.9212604,0.9699208,1.0,0.461267,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,nature_sport,0.4,0.1,0.2,0.3,85.788111,0.795712,1.0,0.7777778,0.8139545,0.9212604,0.9699208,1.0,0.318341,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,culture_food,0.1,0.4,0.3,0.2,79.178741,0.656746,0.9833333,0.6666667,0.8280443,0.9105299,1.0,0.9833333,0.008999,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,culture_food,0.1,0.4,0.3,0.2,79.178741,0.656746,0.9833333,0.6666667,0.8280443,0.9105299,1.0,0.9833333,0.399919,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,culture_food,0.1,0.4,0.3,0.2,79.178741,0.656746,0.9833333,0.6666667,0.8280443,0.9105299,1.0,0.9833333,0.559943,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,sport_culture,0.2,0.3,0.1,0.4,85.2222511,0.8017799,0.9916667,0.7777778,0.7194292,0.9977245,0.9699208,1.0,0.008103,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,sport_culture,0.2,0.3,0.1,0.4,85.2222511,0.8017799,0.9916667,0.7777778,0.7194292,0.9977245,0.9699208,1.0,0.228064,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,8,sport_culture,0.2,0.3,0.1,0.4,85.2222511,0.8017799,0.9916667,0.7777778,0.7194292,0.9977245,0.9699208,1.0,0.238297,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,83.8648044,0.8622047,0.94,0.6666667,0.7995328,0.767798,1.0,0.9833333,0.0093,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,86.4705078,0.8358209,0.9866667,0.6666667,0.8333407,1.0,1.0,0.9833333,0.418959,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,86.4705078,0.8358209,0.9866667,0.6666667,0.8333407,1.0,1.0,0.9833333,0.433077,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,89.028045,0.8919173,0.9866667,0.7777778,0.7663113,1.0,0.9699208,1.0,0.009242,-
