algorithm_id,algorithm,start_city,end_city,days,season,mtu,pref_label,nature,culture,food,sport,total_score,interest_matching,tu_utilization,city_visit_efficiency,geographic_coverage,long_travel_penalty,travel_streak_smoothness,stay_streak_smoothness,runtime_seconds,violations
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,73.2016303,0.7671233,0.9333333,0.8333333,0.6708776,0.0039811,0.949868,1.0,0.1618,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,72.1061449,0.6846065,0.9444444,0.8333333,0.7792768,0.003976,0.949868,1.0,0.025662,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,78.5876264,0.8697917,0.9444444,0.8333333,0.7792768,0.003976,0.949868,1.0,0.392259,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,81.7390875,0.9375,0.9222222,1.0,0.72552,0.01,0.8220908,1.0,0.196915,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,69.5556901,0.6186343,0.9222222,0.8333333,0.7854005,0.0039811,0.949868,1.0,0.024771,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,78.2651809,0.8674769,0.9222222,0.8333333,0.7854005,0.0039811,0.949868,1.0,0.411034,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,78.2651809,0.8674769,0.9222222,0.8333333,0.7854005,0.0039811,0.949868,1.0,0.221945,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,67.419786,0.4318182,0.9814815,0.6666667,0.5223058,1.0,0.949868,1.0,0.00445,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,67.419786,0.4318182,0.9814815,0.6666667,0.5223058,1.0,0.949868,1.0,0.116169,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,67.419786,0.4318182,0.9814815,0.6666667,0.5223058,1.0,0.949868,1.0,0.121689,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,68.8526928,0.6051587,1.0,0.6666667,0.8571169,0.0066044,0.949868,1.0,0.005839,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,68.8526928,0.6051587,1.0,0.6666667,0.8571169,0.0066044,0.949868,1.0,0.081235,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,68.8526928,0.6051587,1.0,0.6666667,0.8571169,0.0066044,0.949868,1.0,0.088119,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,66.1083154,0.4854651,1.0,0.6666667,0.8366988,0.1817215,0.949868,1.0,0.004775,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,66.1083154,0.4854651,1.0,0.6666667,0.8366988,0.1817215,0.949868,1.0,0.095004,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,66.1083154,0.4854651,1.0,0.6666667,0.8366988,0.1817215,0.949868,1.0,0.100258,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,64.847577,0.3703704,0.9777778,0.6666667,0.4979072,1.0,0.949868,1.0,0.019655,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,64.847577,0.3703704,0.9777778,0.6666667,0.4979072,1.0,0.949868,1.0,0.204135,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,64.847577,0.3703704,0.9777778,0.6666667,0.4979072,1.0,0.949868,1.0,0.219446,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,66.6046638,0.5876068,0.9888889,0.6666667,0.7593138,0.0066044,0.949868,1.0,0.025447,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,66.6046638,0.5876068,0.9888889,0.6666667,0.7593138,0.0066044,0.949868,1.0,0.180532,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,66.6046638,0.5876068,0.9888889,0.6666667,0.7593138,0.0066044,0.949868,1.0,0.206705,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,58.7509309,0.4222222,0.9444444,0.5,0.8284365,0.0018827,1.0,0.9722222,0.025416,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,58.7509309,0.4222222,0.9444444,0.5,0.8284365,0.0018827,1.0,0.9722222,0.140943,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,58.7509309,0.4222222,0.9444444,0.5,0.8284365,0.0018827,1.0,0.9722222,0.167508,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,76.0600525,0.5731707,0.9259259,0.8333333,0.6573899,1.0,0.949868,1.0,0.004008,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,82.8893207,0.7682927,0.9259259,0.8333333,0.6573899,1.0,0.949868,1.0,0.243764,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,82.8893207,0.7682927,0.9259259,0.8333333,0.6573899,1.0,0.949868,1.0,0.179189,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,77.016923,0.5324074,1.0,0.8333333,0.7422216,1.0,0.949868,1.0,0.005043,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,77.5935224,0.5568182,0.9814815,0.8333333,0.7422216,1.0,0.949868,1.0,0.345016,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,80.6357555,0.5959302,0.9814815,1.0,0.7297014,1.0,0.8220908,1.0,0.245791,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,78.2070728,0.5852273,1.0,0.8333333,0.6983186,1.0,0.949868,1.0,0.004712,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,86.1442571,0.84375,0.9259259,0.8333333,0.6983186,1.0,0.949868,1.0,0.260454,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,86.1442571,0.84375,0.9259259,0.8333333,0.6983186,1.0,0.949868,1.0,0.212153,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,72.9771531,0.4736842,0.9222222,0.8333333,0.6877022,1.0,0.949868,1.0,0.019826,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,81.5488907,0.7328767,0.8888889,0.8333333,0.6877022,1.0,0.949868,1.0,0.620632,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,82.3326593,0.6933333,0.9444444,1.0,0.6525915,1.0,0.8220908,1.0,0.619983,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,78.0364892,0.5911458,0.9888889,0.8333333,0.6842475,1.0,0.949868,1.0,0.020599,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,78.0364892,0.5911458,0.9888889,0.8333333,0.6842475,1.0,0.949868,1.0,0.169096,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,80.2754128,0.6119792,1.0,1.0,0.6497125,1.0,0.8220908,1.0,0.523608,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,70.4212819,0.3755411,0.9666667,0.8333333,0.7018668,1.0,0.949868,1.0,0.025715,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,88.1963566,0.9119718,0.9,0.8333333,0.7018668,1.0,0.949868,1.0,0.91002,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,88.1963566,0.9119718,0.9,0.8333333,0.7018668,1.0,0.949868,1.0,0.532873,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,74.0567671,0.9,0.9444444,0.5,0.7254647,0.000813,1.0,1.0,0.005628,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,74.0567671,0.9,0.9444444,0.5,0.7254647,0.000813,1.0,1.0,0.124599,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,74.0567671,0.9,0.9444444,0.5,0.7254647,0.000813,1.0,1.0,0.11822,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,62.537734,0.5729167,0.9444444,0.5,0.7207236,0.000813,1.0,1.0,0.004604,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,62.537734,0.5729167,0.9444444,0.5,0.7207236,0.000813,1.0,1.0,0.103417,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,62.537734,0.5729167,0.9444444,0.5,0.7207236,0.000813,1.0,1.0,0.10796,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,67.3100004,0.652439,0.9814815,0.5,0.816566,0.0003922,1.0,1.0,0.004599,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,67.3100004,0.652439,0.9814815,0.5,0.816566,0.0003922,1.0,1.0,0.098451,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,67.3100004,0.652439,0.9814815,0.5,0.816566,0.0003922,1.0,1.0,0.103077,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,75.5780648,0.7777778,0.9777778,0.6666667,0.9293118,1.58e-05,0.949868,1.0,0.024125,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,75.5780648,0.7777778,0.9777778,0.6666667,0.9293118,1.58e-05,0.949868,1.0,0.168362,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,75.5780648,0.7777778,0.9777778,0.6666667,0.9293118,1.58e-05,0.949868,1.0,0.202572,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,65.8985606,0.579594,0.9666667,0.5,0.6908733,0.3249671,1.0,1.0,0.023695,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,65.8985606,0.579594,0.9666667,0.5,0.6908733,0.3249671,1.0,1.0,0.147861,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,nature_sport,0.4,0.1,0.2,0.3,65.8985606,0.579594,0.9666667,0.5,0.6908733,0.3249671,1.0,1.0,0.167169,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,68.3524736,0.5772947,0.9666667,0.6666667,0.9265108,1.58e-05,0.949868,1.0,0.025396,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,68.3524736,0.5772947,0.9666667,0.6666667,0.9265108,1.58e-05,0.949868,1.0,0.155551,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,68.3524736,0.5772947,0.9666667,0.6666667,0.9265108,1.58e-05,0.949868,1.0,0.177748,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,67.5871932,0.5797101,0.9666667,0.7777778,0.734761,0.019259,1.0,0.9833333,0.012839,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,79.5074831,0.9202899,0.9666667,0.7777778,0.734761,0.019259,1.0,0.9833333,0.920297,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,81.6293075,0.8219178,0.9444444,0.6666667,0.6932206,0.8697604,0.9699208,0.95,0.964342,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,62.7917335,0.4320776,0.9888889,0.7777778,0.7377844,0.0185584,1.0,0.9833333,0.012951,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,71.8613682,0.69121,0.9888889,0.7777778,0.7377844,0.0185584,1.0,0.9833333,0.978081,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,86.2194458,0.84375,0.9777778,0.8888889,0.710007,0.8572613,0.9097623,0.9833333,1.559046,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,66.6277932,0.5557512,0.9555556,0.7777778,0.7377844,0.019307,1.0,0.9833333,0.012006,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,77.5550233,0.8679577,0.9555556,0.7777778,0.7377844,0.019307,1.0,0.9833333,1.035538,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,87.1242466,0.9595411,0.9555556,0.8888889,0.7144869,0.5539671,0.9233337,1.0,1.338045,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,68.9485952,0.620155,0.96,0.7777778,0.7377844,0.019307,1.0,0.9833333,0.111536,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,81.2935564,0.9728682,0.96,0.7777778,0.7377844,0.019307,1.0,0.9833333,3.284481,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,85.2779341,0.8484848,0.98,0.7777778,0.7050204,0.8872721,0.9699208,0.9833333,2.741862,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,71.9103504,0.7060724,0.96,0.7777778,0.734761,0.019307,1.0,0.9833333,0.109282,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,79.5976889,0.9257106,0.96,0.7777778,0.734761,0.019307,1.0,0.9833333,2.453421,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,80.8407037,0.9702842,0.96,0.7777778,0.734761,0.019307,0.9699208,0.95,2.30927,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,66.013786,0.6144126,0.9133333,0.6666667,0.7306231,0.01,1.0,0.95,0.129836,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,74.4290866,0.8548497,0.9133333,0.6666667,0.7306231,0.01,1.0,0.95,1.885899,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,77.0340929,0.8785014,0.9133333,0.7777778,0.7377844,0.0170174,0.9699208,0.9666667,1.372963,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,68.6213736,0.538961,1.0,0.6666667,0.5827105,0.6100413,1.0,0.9833333,0.013542,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,68.6213736,0.538961,1.0,0.6666667,0.5827105,0.6100413,1.0,0.9833333,0.528175,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,68.6213736,0.538961,1.0,0.6666667,0.5827105,0.6100413,1.0,0.9833333,0.510169,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,66.8111435,0.4501174,0.9555556,0.6666667,0.6445383,0.7138961,1.0,0.9833333,0.012408,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,66.8111435,0.4501174,0.9555556,0.6666667,0.6445383,0.7138961,1.0,0.9833333,0.474227,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,66.8111435,0.4501174,0.9555556,0.6666667,0.6445383,0.7138961,1.0,0.9833333,0.396922,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,69.4381007,0.7111872,0.9666667,0.6666667,0.6724298,0.0277165,0.9699208,0.9666667,0.012518,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,69.4381007,0.7111872,0.9666667,0.6666667,0.6724298,0.0277165,0.9699208,0.9666667,0.298193,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,69.4381007,0.7111872,0.9666667,0.6666667,0.6724298,0.0277165,0.9699208,0.9666667,0.303987,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,71.9744689,0.6031746,0.96,0.7777778,0.8526094,0.2157946,0.9699208,1.0,0.142097,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,71.9744689,0.6031746,0.96,0.7777778,0.8526094,0.2157946,0.9699208,1.0,0.623657,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,71.9744689,0.6031746,0.96,0.7777778,0.8526094,0.2157946,0.9699208,1.0,0.73823,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,77.9746253,0.6322601,0.9866667,0.7777778,0.6877765,0.9212604,0.9699208,1.0,0.124926,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,77.9746253,0.6322601,0.9866667,0.7777778,0.6877765,0.9212604,0.9699208,1.0,0.713923,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,77.9746253,0.6322601,0.9866667,0.7777778,0.6877765,0.9212604,0.9699208,1.0,0.798742,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,76.9791925,0.5588038,0.9466667,0.7777778,0.8119804,0.9525085,0.9699208,1.0,0.136256,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,76.9791925,0.5588038,0.9466667,0.7777778,0.8119804,0.9525085,0.9699208,1.0,0.672597,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,76.9791925,0.5588038,0.9466667,0.7777778,0.8119804,0.9525085,0.9699208,1.0,0.797276,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,70.1948897,0.3684211,0.9777778,0.7777778,0.7311213,1.0,1.0,1.0,0.012155,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,77.9001529,0.5933333,0.9666667,0.7777778,0.7311213,1.0,1.0,1.0,1.898134,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,86.5310462,0.8461538,0.9777778,0.7777778,0.7210705,1.0,0.9699208,0.9833333,3.437344,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,73.7667371,0.5194444,0.9777778,0.7777778,0.6224121,1.0,1.0,0.9833333,0.01228,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,86.2111816,0.875,0.9777778,0.7777778,0.6224121,1.0,1.0,0.9833333,1.475581,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,nature_sport,0.4,0.1,0.2,0.3,86.2111816,0.875,0.9777778,0.7777778,0.6224121,1.0,1.0,0.9833333,0.890339,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,76.4684519,0.5256849,0.9777778,0.8888889,0.696907,1.0,0.9398416,0.9833333,0.013103,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,86.177356,0.8030822,0.9777778,0.8888889,0.696907,1.0,0.9398416,0.9833333,1.414466,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,88.0903796,0.9027778,0.9666667,0.7777778,0.7040147,1.0,0.9699208,0.9833333,1.831918,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,77.683535,0.641791,0.9666667,0.6666667,0.7258343,1.0,1.0,0.9666667,0.10333,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,82.039169,0.7748092,0.9466667,0.6666667,0.7258343,1.0,1.0,0.9666667,1.846546,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,86.2986659,0.8125,0.9533333,0.8888889,0.7074109,1.0,0.9233337,1.0,2.639384,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,80.109402,0.7035985,0.9733333,0.7777778,0.6366393,0.9984262,0.9699208,0.9666667,0.108405,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,90.0967758,0.988952,0.9733333,0.7777778,0.6366393,0.9984262,0.9699208,0.9666667,2.702496,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,nature_sport,0.4,0.1,0.2,0.3,90.0967758,0.988952,0.9733333,0.7777778,0.6366393,0.9984262,0.9699208,0.9666667,2.169825,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,77.4311399,0.5936693,0.9533333,0.7777778,0.7141368,0.9973998,1.0,1.0,0.107971,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,79.3303647,0.6479328,0.9533333,0.7777778,0.7141368,0.9973998,1.0,1.0,0.838193,-
